Date,Season,Temperature_C,WindSpeed_m_s,CloudCoverage_pct,Fog,Production_kWh_day,Price_eur_mwh
2021-08-22,Summer,28.1,2.81,39.3,0,338274,169.55
2021-08-23,Summer,28.7,3.35,30.7,0,374674,98.06
2021-08-24,Summer,25.1,3.24,38.5,0,316537,97.63
2021-08-25,Summer,24.4,2.08,29.5,0,339502,123.93
2021-08-26,Summer,33,1.92,28.6,0,365930,76.77
2021-08-27,Summer,30.3,4.43,28.7,0,332972,67.54
2021-08-28,Summer,29.1,1.86,34,0,347607,111.52
2021-08-29,Summer,30.7,0.65,36.5,0,314420,133.14
2021-08-30,Summer,28,2,29.6,0,344153,88.95
2021-08-31,Summer,25.9,2.33,26.2,0,346068,93.02
2021-09-01,Autumn,21.4,1.11,30.2,0,214765,49.19
2021-09-02,Autumn,20.1,2.54,22.6,0,225657,94.97
2021-09-03,Autumn,19.7,0.59,27.5,0,228679,99.33
2021-09-04,Autumn,28.3,1.28,22.2,0,249361,87.57
2021-09-05,Autumn,25.2,0.9,32.5,0,221205,119.24
2021-09-06,Autumn,24.9,2.55,32.7,0,223716,83.36
2021-09-07,Autumn,24.5,2.62,38.4,0,219366,102.99
2021-09-08,Autumn,29.2,0.95,36.1,0,210958,160.58
2021-09-09,Autumn,21.3,1.96,19.4,0,246237,61.64
2021-09-10,Autumn,22,2.95,33.5,0,228162,82.03
2021-09-11,Autumn,21.3,2.14,25.3,0,254832,121
2021-09-12,Autumn,18.5,3.56,27.9,0,224875,103.47
2021-09-13,Autumn,22.2,1.18,54.7,0,184232,149.94
2021-09-14,Autumn,22.5,1.54,39,0,217523,112.04
2021-09-15,Autumn,24.8,3.03,17,0,255800,98.31
2021-09-16,Autumn,24.7,2.03,27.5,0,224631,96.93
2021-09-17,Autumn,19.9,1.27,34.8,0,212128,126.41
2021-09-18,Autumn,22.9,1.53,12.1,0,256505,98.37
2021-09-19,Autumn,23.3,2.32,33.2,0,213505,64.66
2021-09-20,Autumn,21.3,2.86,9.8,0,251280,95.2
2021-09-21,Autumn,26.7,1.96,10.8,0,256687,93.53
2021-09-22,Autumn,19.7,2.17,15.8,0,253451,87.14
2021-09-23,Autumn,20,2.99,22.3,0,230606,128.29
2021-09-24,Autumn,21,1.63,38.6,0,195177,58.79
2021-09-25,Autumn,25.2,2.21,2,0,247769,52.39
2021-09-26,Autumn,29,1.47,32.7,0,213174,137.31
2021-09-27,Autumn,24.2,2.17,22.1,0,225089,62.47
2021-09-28,Autumn,22,2.77,23.6,0,233792,79.92
2021-09-29,Autumn,19.1,1.16,30.8,0,210447,141.54
2021-09-30,Autumn,22.3,1.48,44.8,0,196657,98.69
2021-10-01,Autumn,18.2,2.81,20.4,0,230106,112.23
2021-10-02,Autumn,13.1,1.96,24.7,0,221872,78.82
2021-10-03,Autumn,11.9,3.08,43,0,211614,74.93
2021-10-04,Autumn,16.1,2.19,38.1,0,214357,127.93
2021-10-05,Autumn,16,2.22,56.9,0,181629,94.97
2021-10-06,Autumn,18.7,1.59,29,0,219209,97.05
2021-10-07,Autumn,14.7,2.68,14.1,0,239656,87.23
2021-10-08,Autumn,15.4,3.13,48.7,0,197392,119.85
2021-10-09,Autumn,12.6,2.42,16.5,0,243850,105.12
2021-10-10,Autumn,9.8,3.59,43,0,193559,112.16
2021-10-11,Autumn,13.6,3.3,44,0,201276,106.08
2021-10-12,Autumn,16.6,2.54,68.7,1,133548,110.74
2021-10-13,Autumn,14.9,1.64,40,0,206685,55.11
2021-10-14,Autumn,16.2,3.1,57.7,0,187590,81.53
2021-10-15,Autumn,16.7,0.23,31.2,0,216374,89.15
2021-10-16,Autumn,15.8,2.85,62.4,0,187188,134.83
2021-10-17,Autumn,18.2,3.03,51.2,0,185781,77.71
2021-10-18,Autumn,14.4,1.19,42.8,0,202351,116.27
2021-10-19,Autumn,17.4,1.88,39.8,0,206459,92.1
2021-10-20,Autumn,16.5,1.89,14.9,1,212425,120.07
2021-10-21,Autumn,19.7,2.95,44.3,0,202540,108.12
2021-10-22,Autumn,15.8,2.22,49.1,0,193558,158.15
2021-10-23,Autumn,11.2,3.51,26.4,0,233149,89.79
2021-10-24,Autumn,15,1.9,44.4,1,184445,141.45
2021-10-25,Autumn,18.8,2.27,40.1,0,207707,122.38
2021-10-26,Autumn,21.6,3.09,46.9,0,207563,123.48
2021-10-27,Autumn,13.6,3.08,42.2,0,197462,134.93
2021-10-28,Autumn,19.5,1.9,53.7,0,193419,131.67
2021-10-29,Autumn,21.3,2.1,55.2,0,180943,67.77
2021-10-30,Autumn,19.9,1.35,46,0,207869,115.91
2021-10-31,Autumn,17.2,2.81,38,0,229601,99.08
2021-11-01,Autumn,10.8,3.63,77.2,0,151050,72.94
2021-11-02,Autumn,7.1,2.5,48,0,174741,98.61
2021-11-03,Autumn,4.8,1.73,63.2,0,165235,92.8
2021-11-04,Autumn,7.7,2.93,62.6,0,179816,98.13
2021-11-05,Autumn,4.7,2.9,57.3,0,182896,131.26
2021-11-06,Autumn,8.5,2.95,44,1,176106,137.37
2021-11-07,Autumn,11.7,3.79,48.5,0,202097,100.33
2021-11-08,Autumn,13,1.8,32.4,0,218880,115.56
2021-11-09,Autumn,5.1,2.78,61.1,0,181710,97.06
2021-11-10,Autumn,4.1,2.5,60.1,0,180627,108.81
2021-11-11,Autumn,13.9,3.23,46.7,0,209080,99.05
2021-11-12,Autumn,7.8,0.52,67.2,0,165584,82.87
2021-11-13,Autumn,8.4,3.2,18.5,0,243916,115.08
2021-11-14,Autumn,14.9,1.27,56.3,0,179165,130.73
2021-11-15,Autumn,11.3,1.47,55,0,176959,163.4
2021-11-16,Autumn,5.6,2.66,67.9,0,174465,123.85
2021-11-17,Autumn,15.8,2.35,75.5,1,137220,107.19
2021-11-18,Autumn,10.9,2.29,61.7,0,177573,98.56
2021-11-19,Autumn,6.9,2.5,62.9,0,171055,82.65
2021-11-20,Autumn,13.1,2.49,46.9,0,190318,135.07
2021-11-21,Autumn,8.5,2.78,56.2,0,180383,126.76
2021-11-22,Autumn,10.5,2.04,41.7,0,211423,113.27
2021-11-23,Autumn,10.5,2.21,36.7,0,212032,86.17
2021-11-24,Autumn,12.7,3.09,44.7,0,185390,132.49
2021-11-25,Autumn,11,2.87,55.4,0,180590,79.67
2021-11-26,Autumn,6.2,1.26,62.3,0,182355,103.49
2021-11-27,Autumn,14.2,4.11,35.8,0,213187,96.66
2021-11-28,Autumn,8.2,3.71,39,0,191983,74.79
2021-11-29,Autumn,9.2,2.13,58.7,0,188870,143.62
2021-11-30,Autumn,7.4,2.6,50.1,0,193872,140.3
2021-12-01,Winter,5,2.36,54.5,0,131063,166.09
2021-12-02,Winter,2.4,1.84,70.4,1,99354,143.66
2021-12-03,Winter,0.4,3.56,69,0,122958,129.79
2021-12-04,Winter,5.2,2.47,52.1,0,131149,131.76
2021-12-05,Winter,-2.8,2.77,54.3,0,138246,76.13
2021-12-06,Winter,2.5,1.72,49.5,0,139055,158.14
2021-12-07,Winter,-1,3.42,84.7,0,102306,137.05
2021-12-08,Winter,-7,3.17,64.3,0,123006,135.29
2021-12-09,Winter,1.1,1.94,59.1,0,125345,101.75
2021-12-10,Winter,11,3.25,55.8,0,137142,117.54
2021-12-11,Winter,10.2,2.25,67.1,0,114268,152.92
2021-12-12,Winter,4.1,3.04,76.6,0,102259,127.99
2021-12-13,Winter,-4.1,3.1,21.7,0,170602,119.09
2021-12-14,Winter,-3.4,2.45,78.7,0,109235,129.26
2021-12-15,Winter,5.5,2.76,45.8,0,143680,118.53
2021-12-16,Winter,4.9,3,82.9,0,104441,116.61
2021-12-17,Winter,-5.6,2.8,75.4,1,95852,132.67
2021-12-18,Winter,5.9,2.84,92.5,0,95563,97.28
2021-12-19,Winter,9.9,4.38,98,0,88107,134.63
2021-12-20,Winter,2.1,2.6,54,1,114124,140.6
2021-12-21,Winter,-1.3,2.98,62.7,0,122183,157.9
2021-12-22,Winter,-2.6,2.59,39.5,0,159154,108.65
2021-12-23,Winter,3.1,3.04,53.3,0,124299,86.48
2021-12-24,Winter,0.3,3.45,60.8,0,128809,86.89
2021-12-25,Winter,0.3,3.17,63.6,1,100988,162.74
2021-12-26,Winter,9.8,2.43,51.1,0,134451,169.4
2021-12-27,Winter,1.7,1.78,45.4,0,137886,119.9
2021-12-28,Winter,7.3,3.63,89.5,1,77843,134.97
2021-12-29,Winter,1.3,3.69,57.5,0,132059,164.77
2021-12-30,Winter,4,3.13,54.6,1,114685,146.83
2021-12-31,Winter,13.5,0.67,62.9,0,113225,77.29
2022-01-01,Winter,2.1,3,62.7,0,127906,429.42
2022-01-02,Winter,-1.2,2.74,53.5,0,140597,257.33
2022-01-03,Winter,0.9,3.21,66.5,0,127208,221.14
2022-01-04,Winter,2.4,2.27,59.6,0,127863,283.93
2022-01-05,Winter,-1.1,3.05,83.1,0,102797,241.53
2022-01-06,Winter,7.9,2.95,69.3,0,123043,257.89
2022-01-07,Winter,-0.5,2.3,44.1,0,151644,258.02
2022-01-08,Winter,-0.1,3.2,85.9,0,104373,237.89
2022-01-09,Winter,6.4,2.44,40.7,0,140302,251.33
2022-01-10,Winter,2,2.92,56.8,1,115124,287.06
2022-01-11,Winter,-6.3,2.29,83.5,0,103207,248.32
2022-01-12,Winter,2.1,3.02,55.4,0,121852,244.61
2022-01-13,Winter,3.6,2.85,71.7,0,116375,311.31
2022-01-14,Winter,1.5,1.59,76.4,0,118292,209.56
2022-01-15,Winter,-2.4,2.52,61.1,0,128012,270.73
2022-01-16,Winter,1.7,2.24,47.6,1,128959,265.37
2022-01-17,Winter,4.2,2.1,78.2,0,107469,258.87
2022-01-18,Winter,2.3,3.01,70.1,0,115734,202.59
2022-01-19,Winter,6.1,1.63,88.2,0,97765,226.27
2022-01-20,Winter,-0.6,3.03,53.3,0,129197,239.81
2022-01-21,Winter,3.1,2.58,93.4,0,87948,232.37
2022-01-22,Winter,-6.2,2.17,49.9,1,125670,228.09
2022-01-23,Winter,2,3.23,62.5,0,131061,272.7
2022-01-24,Winter,-3.5,2.46,76.3,0,104713,240.8
2022-01-25,Winter,5.8,4.15,97.4,0,92134,241.46
2022-01-26,Winter,2.2,3.83,94.4,1,80296,379.31
2022-01-27,Winter,-5.9,1.87,80.7,0,105424,216.11
2022-01-28,Winter,-1.8,2.15,56.7,0,131263,223.35
2022-01-29,Winter,1.5,2.82,66.1,0,124777,254.29
2022-01-30,Winter,-2.5,2.34,40.8,0,146026,241.19
2022-01-31,Winter,2.1,1.31,46,1,129873,211.41
2022-02-01,Winter,0.7,3.66,62.1,1,111528,308.96
2022-02-02,Winter,-3.2,2.94,60.5,0,129106,249.29
2022-02-03,Winter,0.3,2.71,60.1,1,107260,251.39
2022-02-04,Winter,5,2.31,64.5,0,131500,239.85
2022-02-05,Winter,6.5,1.75,68.3,0,118960,258.02
2022-02-06,Winter,0.1,3.02,60.7,0,129443,287.43
2022-02-07,Winter,5.8,3.51,67.5,0,111685,265.21
2022-02-08,Winter,-0.3,2.67,58.7,0,123293,239.95
2022-02-09,Winter,3.3,2.18,40.8,0,152508,248.02
2022-02-10,Winter,1,2.42,52.2,1,119171,276.44
2022-02-11,Winter,9.3,2.64,60.6,0,115877,299.86
2022-02-12,Winter,3.1,2,36.2,0,156004,270.91
2022-02-13,Winter,2.7,2.33,67.1,0,115814,416.45
2022-02-14,Winter,6.5,2.39,45.7,0,148492,391.02
2022-02-15,Winter,4.8,1.52,65.2,0,119532,215.96
2022-02-16,Winter,3.7,2.05,61.5,0,124835,222.46
2022-02-17,Winter,7.8,3.22,33.5,0,161704,250.79
2022-02-18,Winter,6,0.91,66.7,0,114160,276.87
2022-02-19,Winter,-5.9,2.66,60.3,1,106324,237.84
2022-02-20,Winter,1,2.82,54.6,0,130893,225.3
2022-02-21,Winter,11,2.99,37.6,0,155233,239.79
2022-02-22,Winter,-0.4,2.87,43.5,0,135872,232.34
2022-02-23,Winter,10.3,2.22,41.9,0,134734,242.84
2022-02-24,Winter,3.9,3.37,55.6,0,135943,176.38
2022-02-25,Winter,8.2,1.78,39.3,0,143059,208.13
2022-02-26,Winter,5.8,3.32,61,1,109066,377.26
2022-02-27,Winter,0,2.09,35.4,0,139546,238.61
2022-02-28,Winter,4.2,2.89,60.2,1,108049,303.96
2022-03-01,Spring,12.3,3.76,58.6,0,229688,219.72
2022-03-02,Spring,11.4,4.21,48.5,0,258288,220.38
2022-03-03,Spring,12,3.56,51.1,0,235548,233.34
2022-03-04,Spring,15.7,1.66,28.7,0,302204,240.2
2022-03-05,Spring,12.8,1.08,44.1,0,245809,181.85
2022-03-06,Spring,8.5,2.1,63.2,0,210177,196.79
2022-03-07,Spring,4.4,3.15,65,1,200867,418.25
2022-03-08,Spring,11,1.77,20.3,0,297312,295.24
2022-03-09,Spring,8.6,2.55,37.2,0,258786,407.41
2022-03-10,Spring,8.4,2.91,50.4,0,239838,229.91
2022-03-11,Spring,4.2,3.07,94.2,0,169879,275.07
2022-03-12,Spring,5.3,2.64,39.3,0,276328,225.43
2022-03-13,Spring,2.6,3.77,39.5,0,254968,220.92
2022-03-14,Spring,15.2,3.06,28.9,0,285138,203.89
2022-03-15,Spring,12.5,3.94,38.8,0,268273,226.01
2022-03-16,Spring,8.5,3.32,37.7,0,255250,264.33
2022-03-17,Spring,5.8,3.14,72.2,0,201312,208.38
2022-03-18,Spring,7.8,2.24,46.2,1,217754,241.89
2022-03-19,Spring,11.7,3.18,47.3,0,260307,196.03
2022-03-20,Spring,5,3.04,68.4,0,218621,198.99
2022-03-21,Spring,3.7,3.63,55.8,0,230001,251.05
2022-03-22,Spring,4.6,2.03,57.1,0,225092,284.64
2022-03-23,Spring,15.5,3.35,47.1,0,259286,210.67
2022-03-24,Spring,6.7,3.71,30.2,0,274069,242.12
2022-03-25,Spring,11.2,4.5,68.9,0,216365,234.45
2022-03-26,Spring,5.4,4.42,52.3,0,240557,215.62
2022-03-27,Spring,8.9,1.88,75.7,0,185629,227.64
2022-03-28,Spring,14,1.35,68.4,0,200885,246.28
2022-03-29,Spring,3.8,3.84,73.6,0,212172,235.07
2022-03-30,Spring,13,2.88,81.1,0,185400,230.89
2022-03-31,Spring,4.4,1.21,50.2,0,255240,263.25
2022-04-01,Spring,15.9,3.32,59.6,0,224630,376.84
2022-04-02,Spring,11.8,3.16,56.2,0,235213,278.64
2022-04-03,Spring,17.9,4.14,49.1,0,276711,198.49
2022-04-04,Spring,13.6,2.9,74.2,0,191296,424.32
2022-04-05,Spring,7.4,1.66,65.3,0,195947,240.25
2022-04-06,Spring,12.7,3.34,27.2,0,302254,176.32
2022-04-07,Spring,16.4,4.07,45.2,0,250088,268.17
2022-04-08,Spring,10.9,3.19,40.8,0,260169,199.1
2022-04-09,Spring,15.3,2.7,63.2,0,215657,287.86
2022-04-10,Spring,16.6,3.55,56.5,0,238712,241.68
2022-04-11,Spring,13.8,2.25,55.9,0,223508,203.96
2022-04-12,Spring,10.8,2.49,56.1,0,228801,186.66
2022-04-13,Spring,11.7,3.36,35.9,0,275399,216.33
2022-04-14,Spring,12.4,1.11,68,0,200208,231.78
2022-04-15,Spring,22.3,3.2,38.4,0,266206,282.39
2022-04-16,Spring,16,3.29,50,0,243919,254
2022-04-17,Spring,11.1,2.57,63.4,0,205018,222.17
2022-04-18,Spring,13.6,3.91,58.9,0,226531,214.63
2022-04-19,Spring,10.5,3.89,26.1,0,290545,236.86
2022-04-20,Spring,22.6,3.22,70,0,210343,222.88
2022-04-21,Spring,16.1,2.13,56.1,0,230744,218.6
2022-04-22,Spring,12.2,2.57,49.9,0,242838,230.97
2022-04-23,Spring,16.2,2.32,54.4,0,230734,241.12
2022-04-24,Spring,24.5,3.39,46.3,0,268139,201.14
2022-04-25,Spring,12.1,3.34,65.7,0,227875,227.16
2022-04-26,Spring,13.8,2.46,19.9,0,293833,277.6
2022-04-27,Spring,13.8,2.13,15.8,0,311906,222.97
2022-04-28,Spring,11.6,2.37,47.3,0,244520,243.67
2022-04-29,Spring,12.8,2.48,26.6,0,290396,215.28
2022-04-30,Spring,13.9,2.02,40.7,0,276144,271.23
2022-05-01,Spring,20.4,2.94,50.8,0,253231,211.57
2022-05-02,Spring,20.5,1.78,62.2,0,208614,182.88
2022-05-03,Spring,19.4,2.29,48,0,255681,225.57
2022-05-04,Spring,13.9,2.74,32.2,0,291190,374
2022-05-05,Spring,19.8,2.31,33.1,0,276986,243.15
2022-05-06,Spring,19.7,2.8,20.9,0,315875,255.4
2022-05-07,Spring,16.6,2.2,40.3,0,255900,241.29
2022-05-08,Spring,18.3,2.74,35.7,0,258235,213.19
2022-05-09,Spring,23.8,2.07,37.1,0,276008,211.78
2022-05-10,Spring,18.2,1.7,50.1,0,228346,175.53
2022-05-11,Spring,21.9,2.58,53,0,241863,222.18
2022-05-12,Spring,19.2,1.01,50,0,259197,270.65
2022-05-13,Spring,21.4,2.07,34.8,0,255741,248.33
2022-05-14,Spring,21.9,3.62,36.9,0,263361,258.06
2022-05-15,Spring,21.5,2.18,41.7,0,253355,247.47
2022-05-16,Spring,18.5,1.37,39.6,0,264741,266.18
2022-05-17,Spring,17.3,2.84,44.4,0,253932,221.22
2022-05-18,Spring,16,2.77,30.4,0,298496,245.55
2022-05-19,Spring,19.8,2.83,38.3,0,281438,282.38
2022-05-20,Spring,15.3,2.48,38.8,0,270940,259.2
2022-05-21,Spring,22.6,2.66,14,0,320896,233.78
2022-05-22,Spring,18.4,3.38,29.9,0,291864,236.03
2022-05-23,Spring,17.2,3.7,24,0,288106,234.38
2022-05-24,Spring,9,1.9,52.1,0,244160,216.36
2022-05-25,Spring,15.2,3.53,31.5,0,269525,263.92
2022-05-26,Spring,16.2,0.2,34.7,0,281823,323.35
2022-05-27,Spring,20.3,2.92,25.7,0,309607,213.88
2022-05-28,Spring,15.3,2.34,40.3,0,264739,249.65
2022-05-29,Spring,18.7,3.18,42.8,0,260805,230.27
2022-05-30,Spring,18.5,2.65,24.8,0,299661,208.73
2022-05-31,Spring,16.8,2.21,41.8,0,230731,186.77
2022-06-01,Summer,23.5,2.69,36.2,0,329861,216.38
2022-06-02,Summer,25,2.82,19.3,0,364133,187.58
2022-06-03,Summer,28.1,2.41,12.3,0,382600,210.62
2022-06-04,Summer,22,2.68,29.4,0,349230,215.95
2022-06-05,Summer,26.5,2.46,13.3,0,378434,417.44
2022-06-06,Summer,22.7,2.33,32.4,0,317299,196.62
2022-06-07,Summer,21.4,2.57,37.6,0,318638,203.85
2022-06-08,Summer,23.3,1.49,35.8,0,325266,227.76
2022-06-09,Summer,26.2,1.3,18.5,0,367540,333.07
2022-06-10,Summer,24,2.52,23.6,0,356327,213.18
2022-06-11,Summer,22,2.13,31.7,0,346510,214.94
2022-06-12,Summer,21,2.43,18.6,0,346029,397.46
2022-06-13,Summer,23.9,2.16,30.4,0,339879,209.43
2022-06-14,Summer,29,2.22,27.6,0,367014,176.48
2022-06-15,Summer,25.3,1.57,21.4,0,333566,207.92
2022-06-16,Summer,21.3,1.51,39.5,0,316604,174.61
2022-06-17,Summer,25.8,1.73,24.3,0,344208,224.69
2022-06-18,Summer,23.3,2.31,27.8,0,338133,197.41
2022-06-19,Summer,21.8,1.19,33.3,0,316626,211.87
2022-06-20,Summer,21.2,1.09,42.2,0,306201,256.83
2022-06-21,Summer,24.8,3.2,30.1,0,367804,306.99
2022-06-22,Summer,22.7,1.9,41.7,0,295027,191.37
2022-06-23,Summer,24,2.89,20.1,0,346206,286.98
2022-06-24,Summer,22.4,2.14,38.7,0,301027,277.96
2022-06-25,Summer,21.2,1.5,24.5,0,371378,243.65
2022-06-26,Summer,28.1,2.06,22.5,0,352413,300.67
2022-06-27,Summer,21.4,1.53,35.6,0,322722,210.51
2022-06-28,Summer,24.7,2.9,36,0,322893,202.78
2022-06-29,Summer,26.7,2.47,23.3,0,343788,230.74
2022-06-30,Summer,27.5,3.24,14.4,0,377521,205.45
2022-07-01,Summer,25.1,2.85,34.1,0,365386,271.76
2022-07-02,Summer,25.8,3.15,31.9,0,358207,256.22
2022-07-03,Summer,26.1,3.22,20.1,0,354082,298.31
2022-07-04,Summer,28.6,1.21,22.2,0,369350,187.27
2022-07-05,Summer,27.8,2.1,14.8,0,363721,228.76
2022-07-06,Summer,27.4,1.82,25.2,0,327038,206.22
2022-07-07,Summer,27.1,3,17.6,0,387701,216.11
2022-07-08,Summer,29.7,1.93,35,0,347604,271.53
2022-07-09,Summer,28.1,0.77,35.2,0,344050,241.39
2022-07-10,Summer,26.6,2.6,27.1,0,342511,235.03
2022-07-11,Summer,24.1,2.12,25.1,0,347052,211.49
2022-07-12,Summer,32.3,2.17,42.7,0,320802,237.77
2022-07-13,Summer,30.1,0.75,8.5,0,398401,180.81
2022-07-14,Summer,25.6,3.78,22.1,0,357813,223.28
2022-07-15,Summer,26.7,1.54,35.7,0,306567,198.8
2022-07-16,Summer,25.6,1.85,21.9,0,359256,251.02
2022-07-17,Summer,25,2.52,29.5,0,356566,213.53
2022-07-18,Summer,29.2,2.65,23.6,0,342563,241.26
2022-07-19,Summer,25.1,1.44,12.4,0,387995,235.43
2022-07-20,Summer,25.8,3.88,16.8,0,381174,218.54
2022-07-21,Summer,25.3,1.96,33,0,342495,185.36
2022-07-22,Summer,25.5,1.66,27.8,0,356344,217.45
2022-07-23,Summer,28.9,1.04,37.2,0,317401,233.97
2022-07-24,Summer,24.9,1.69,23.8,0,329859,217.45
2022-07-25,Summer,25.8,3.03,16.2,0,366413,234.81
2022-07-26,Summer,25.9,2.59,29.7,0,354665,256.26
2022-07-27,Summer,30.9,1.87,3,0,394138,204.45
2022-07-28,Summer,24.6,3.44,23.5,0,348176,267.71
2022-07-29,Summer,26.4,1.57,28.8,0,317993,235.35
2022-07-30,Summer,30,2.54,22.3,0,388642,252.19
2022-07-31,Summer,25.5,3.03,23.3,0,369870,168.57
2022-08-01,Summer,31,2.7,16.7,0,385928,188.94
2022-08-02,Summer,25.6,1.24,48.6,0,309449,259.69
2022-08-03,Summer,25.7,1.53,27.6,0,352936,256.51
2022-08-04,Summer,27.7,1.18,25.1,0,349134,223.51
2022-08-05,Summer,26.5,1.6,22.3,0,355309,259.44
2022-08-06,Summer,25.2,1,27.9,0,337934,216.85
2022-08-07,Summer,28.6,2.37,16.6,0,413454,190.08
2022-08-08,Summer,29.7,2.51,6.9,0,406631,233.49
2022-08-09,Summer,29.3,3.96,43.1,0,313721,266.39
2022-08-10,Summer,27.2,1.51,13.1,0,386094,181.28
2022-08-11,Summer,32.2,1.51,26.4,0,333510,222.13
2022-08-12,Summer,31.4,1.94,17.5,0,391367,195.8
2022-08-13,Summer,30.9,3.29,4.7,0,393502,158.11
2022-08-14,Summer,30.1,1.85,28,0,355103,173.73
2022-08-15,Summer,26.6,1.63,16.9,0,385636,278.71
2022-08-16,Summer,28.3,1.35,7.7,0,398434,206.97
2022-08-17,Summer,26.5,1.81,16,0,373182,260.98
2022-08-18,Summer,25.5,1.34,13.1,0,377361,251.06
2022-08-19,Summer,25.2,1.62,20,0,360645,260.13
2022-08-20,Summer,27.5,1.04,13.3,0,370170,229.42
2022-08-21,Summer,27,1.81,22.5,0,351283,212.14
2022-08-22,Summer,29.3,1.9,27.1,0,370361,236.42
2022-08-23,Summer,26.2,2.73,16.8,0,370748,257.74
2022-08-24,Summer,25.8,1.83,13.3,0,365223,320.24
2022-08-25,Summer,26.7,2.14,19.5,0,357117,258.42
2022-08-26,Summer,27.3,2.27,18.1,0,385139,219.84
2022-08-27,Summer,25.1,3.07,9.8,0,398737,279.8
2022-08-28,Summer,28,2.58,25.7,0,361493,192.09
2022-08-29,Summer,30.2,2.71,17.3,0,370913,231.68
2022-08-30,Summer,26.4,1.68,2,0,412295,203.63
2022-08-31,Summer,27.7,2.78,29.1,0,337347,217.54
2022-09-01,Autumn,22.5,0.9,20.6,0,235747,223.22
2022-09-02,Autumn,27.2,2.28,16.2,0,258392,224.32
2022-09-03,Autumn,20.3,1.51,24.3,0,239360,190.65
2022-09-04,Autumn,19.7,1.34,39.5,0,200398,217.99
2022-09-05,Autumn,23,1.2,28.7,0,218825,197.72
2022-09-06,Autumn,22,2.59,34.4,0,219749,246.41
2022-09-07,Autumn,22.3,1.81,22,0,252311,220.46
2022-09-08,Autumn,23,3.15,37.3,0,199738,217.89
2022-09-09,Autumn,24,3.52,60,0,185574,230.75
2022-09-10,Autumn,20,1.65,28.1,0,213085,237.44
2022-09-11,Autumn,22,2.16,41.7,0,201820,380.44
2022-09-12,Autumn,19.9,0.2,40.1,0,204803,230.23
2022-09-13,Autumn,19.2,2.46,21.5,0,231745,225.66
2022-09-14,Autumn,21.5,2.52,36.7,0,210333,343.78
2022-09-15,Autumn,24.1,1.76,44,0,204645,240.37
2022-09-16,Autumn,21.5,1.75,21.4,0,231293,263.39
2022-09-17,Autumn,20.2,1.51,46.6,0,186863,235.48
2022-09-18,Autumn,24.5,1.99,5.4,0,270367,219.49
2022-09-19,Autumn,19.9,2.62,25.4,0,237763,171.21
2022-09-20,Autumn,20.8,2.11,30.7,0,229946,239.98
2022-09-21,Autumn,25,1.67,10.1,0,239819,280.24
2022-09-22,Autumn,21.3,2.53,6.1,0,263227,335.09
2022-09-23,Autumn,27.5,2.84,31,0,234138,241.68
2022-09-24,Autumn,24.1,1.4,28.8,0,217780,213.85
2022-09-25,Autumn,20.9,2.25,29.3,0,224966,224.65
2022-09-26,Autumn,24,1.86,27.5,0,227949,219.68
2022-09-27,Autumn,21,2.98,43.5,0,220632,378.01
2022-09-28,Autumn,23.6,2.96,25.4,0,252109,231.42
2022-09-29,Autumn,21.6,1.39,33.8,0,203624,229.72
2022-09-30,Autumn,23.7,2.01,20.3,0,263409,168
2022-10-01,Autumn,17.3,2.2,33.6,0,208237,214.25
2022-10-02,Autumn,19.3,3.98,27.9,1,210148,258.57
2022-10-03,Autumn,19.6,2.14,64.2,0,179279,179.61
2022-10-04,Autumn,13.3,3.34,51.3,0,182665,245
2022-10-05,Autumn,15.4,1.26,22.7,0,234834,232.78
2022-10-06,Autumn,14.4,2.82,53.3,0,186171,220.39
2022-10-07,Autumn,16.5,3.61,51.3,0,196832,271.19
2022-10-08,Autumn,22.7,1.52,63.4,0,176695,227.27
2022-10-09,Autumn,13.8,2.27,48.7,0,201469,267.44
2022-10-10,Autumn,16.4,2.75,55.7,0,184998,245.44
2022-10-11,Autumn,19.2,2.62,30.5,0,221335,236.25
2022-10-12,Autumn,20.3,2.21,36.6,0,223029,245.32
2022-10-13,Autumn,17.1,3.99,43.1,0,210566,217.63
2022-10-14,Autumn,13.1,2.74,53.4,1,168437,231.63
2022-10-15,Autumn,14.4,2.3,40.2,1,175579,226.8
2022-10-16,Autumn,15.9,3.68,40,0,200270,264.86
2022-10-17,Autumn,15.4,2.39,48.6,0,189162,246.18
2022-10-18,Autumn,23,2.62,31.9,0,217676,250.51
2022-10-19,Autumn,16.8,1.19,55.3,1,166890,269.03
2022-10-20,Autumn,19.5,1.57,28.2,0,233806,200.51
2022-10-21,Autumn,10.8,2.17,39.7,0,201977,264.67
2022-10-22,Autumn,18.8,2.6,48.7,0,206967,187.86
2022-10-23,Autumn,17.1,2.65,19.3,0,250952,277.17
2022-10-24,Autumn,10.9,2.82,50.7,0,190619,242.72
2022-10-25,Autumn,14.3,1.88,49.1,0,185164,241.91
2022-10-26,Autumn,16.9,2.07,61.1,0,186677,208.71
2022-10-27,Autumn,16.6,2,35.1,0,212576,270.82
2022-10-28,Autumn,19.6,2.65,47.6,0,198939,229.12
2022-10-29,Autumn,9.6,2.36,57.8,0,174857,217.66
2022-10-30,Autumn,15.1,2.12,34.5,0,205688,246.24
2022-10-31,Autumn,10,3.23,48.2,0,181325,221.38
